,mean_usage,std_dev,max_usage,total_usage,mean_Night,mean_Morning,mean_Afternoon,mean_Evening,cluster
MAC003291,0.24841617669387525,0.1974010939842338,1.7309999,4352.0029995,0.12485159817351596,0.28064657536529675,0.258666895,0.32951815467001605,2
MAC003292,0.40823459900085646,0.30191204031217317,2.7409999,7150.229001500001,0.26471020785567484,0.40150285444165335,0.4422589633021238,0.5244929194609411,1
MAC003293,0.358199999868684,0.3995366839615043,5.566,6273.8729977,0.19028476830326557,0.33369924624343456,0.4110239776204613,0.49782389218821377,1
MAC003294,0.29497499869284777,0.32315797752423775,2.9189999,5167.6670021,0.08428493150684932,0.42586161244576387,0.35725547965753424,0.3125278539497717,2
MAC003295,0.2437187144553551,0.3687562482979131,4.9640002,4268.9770024,0.06715375837331507,0.23589292246575344,0.3522466316510619,0.3194853884931507,2
MAC003296,0.2922136165352982,0.244090349851979,3.5699999,5116.075998300001,0.20633630121004568,0.240558447716895,0.32838660230909916,0.393761774005487,2
MAC003297,0.27740371107051104,0.17751314744735014,1.819,4858.725999400001,0.13975976250285455,0.2663651518154829,0.3079157148926451,0.395581182872802,2
MAC003299,0.39262109709458304,0.26758286801993875,3.223,6878.329000000001,0.247686301369863,0.35894656302808864,0.4311187214155251,0.5327251143150685,1
MAC003300,0.38520259161433956,0.27071186648684176,2.118,6747.9789999,0.2224107305936073,0.27673333331050226,0.4397366979219,0.6019915505366522,2
MAC003301,0.23133314305856836,0.22793596521557946,2.454,4052.4940001000004,0.10675765189584284,0.20700639255707765,0.24879360742009135,0.36271803657534246,2
MAC003302,0.41565867577054794,0.4534277943738993,3.875,7282.3399995,0.46831324178082195,0.3038253424657534,0.39708538831050233,0.4934107305251141,1
MAC003303,0.4114424019922366,0.412638507851361,2.8740001,7207.6479981,0.1288392694063927,0.5019488467458323,0.6500383557990868,0.36495318561315365,1
MAC003304,0.14223505907871453,0.11750404938858271,1.058,2491.816,0.12839840182648402,0.14069771689497718,0.13911141552511416,0.16073692623886732,0
MAC003305,0.3229265411073059,0.24830659611637865,2.23,5657.6730001999995,0.18106187216894978,0.276038584543379,0.3427525112100457,0.4918531965068493,2
MAC003306,0.11019288731019523,0.13685719415923442,1.1950001,1930.3589999,0.0357571950662403,0.12509383557077625,0.12040890410958906,0.15947762559360731,0
MAC003307,0.343999543215937,0.3688219078997743,2.875,6026.5279976,0.21337739694063926,0.3473310501826484,0.4200123285388128,0.3952891071477506,1
MAC003309,0.17278836491778946,0.13206596036449303,1.455,3026.5609999000003,0.08686027397260274,0.16513881273972605,0.19649520547945207,0.24272303475776966,0
MAC003310,0.11069958894724824,0.07765420514908326,1.921,1939.0140000000001,0.07368935587026039,0.10177529116236583,0.11770427038136562,0.149612100456621,0
MAC003311,0.11825054229934924,0.11965397709535043,1.153,2071.513,0.10311872146118722,0.09022922374429224,0.11536789221283397,0.16429618634391413,0
MAC003312,0.15736130139269408,0.15490575233509452,1.957,2756.9700004,0.0763755707762557,0.14650958901826483,0.15424543378995434,0.2523146119863014,0
MAC003313,0.18041898992801647,0.14692528315453512,1.474,3158.0539997000005,0.19533561643835617,0.11371650663008687,0.12558672768878718,0.2868205478767123,0
MAC003314,0.1586134386275183,0.19475577544859948,1.85,2771.2939997,0.10968315018315018,0.09915819603937728,0.12350434981684981,0.30210805847069594,0
MAC003316,0.38199320727781266,0.35976457850073396,2.849,6692.1389983,0.22800913239726028,0.36988173484018266,0.4695917807077625,0.46050810694222427,1
MAC003317,0.4480107047798958,0.3831325302525297,3.316,7826.2990018,0.33722939569597066,0.24020797061383417,0.413415293040293,0.8011758648271124,1
MAC003318,0.3073758024587346,0.2629723264065565,2.8710001,5363.093001300001,0.2149426342588343,0.2918043578440367,0.3261757562328139,0.39639830526797987,2
MAC003319,0.48842467321459154,0.20148560751773964,1.998,8555.7350007,0.40610890413242007,0.45613978988122433,0.5800155252511416,0.5114249828499657,1
MAC003320,0.38742253682497996,0.2692322354861447,2.543,6786.868000099999,0.2365550228310502,0.2928082191780822,0.40682621616807485,0.6135567480018269,1
MAC003322,0.3311754768124215,0.37429925274296294,3.0840001,5801.5320028,0.11153733729161908,0.44242808248858445,0.407089269543379,0.36360447611326785,2
MAC003323,0.36022671232305936,0.19219180761551788,1.9349999,6311.1719999,0.27906301369863007,0.28596803648401825,0.39829200899543377,0.47758379011415525,2
MAC003324,0.28910570720265866,0.2924720104989078,2.572,4523.6370006,0.15814749488752555,0.21422500639222708,0.27293992834867076,0.5110912578987731,2
MAC003325,0.26053059708300036,0.18258847768821396,1.605,4563.9749997,0.13258881278538814,0.24815186108700615,0.26968897010733045,0.39169200910958907,2
MAC003326,0.4328512789620918,0.342019963382805,4.7600002,7581.8230023,0.22686069881251428,0.36624537361206305,0.5849984021689497,0.553207990958904,1
MAC003327,0.049059588972602736,0.16456208285053298,1.734,859.5239988,0.013446118721461188,0.03661255698630137,0.09139657520547945,0.054783104977168956,0
MAC003328,0.13751232627695475,0.15509170532195543,1.584,2404.1280003,0.0663623884694578,0.1453127713730866,0.12344721779253492,0.21495650180860806,0
MAC003329,1.4144692620069639,0.7118434424150694,4.8099999,24780.0870011,0.7425965747488583,1.4849625568949771,1.7121228320547948,1.718264443959808,3
MAC003330,0.3629474284034477,0.31498705564678164,2.8169999,6358.4759982,0.19686118726027396,0.2470595890410959,0.35405114155251144,0.6538842196848594,2
MAC003332,0.24460671275757748,0.2424768899411732,2.8540001,4285.2650008,0.11068919842429777,0.15331095894977168,0.2631488584246575,0.45124726045662106,2
MAC003335,0.1469490867522831,0.15883365526640122,1.859,2574.5479999,0.04866369863013698,0.14843356164383562,0.15308926945205478,0.237609817283105,0
MAC003336,0.16513234211637298,0.14330959837507662,1.613,1799.2819997000001,0.08958333333333332,0.17141740088105725,0.20395337727606458,0.1955752569750367,0
MAC003339,0.34911613557725246,0.3564216975807981,3.527,6114.4199985,0.16768577300753598,0.342119177716895,0.4716616438812785,0.4150317714057143,1
MAC003340,0.21997374126612626,0.20063671452890414,1.827,3853.4999995,0.1058324200913242,0.18051415531963472,0.2713749712719799,0.3222084950902033,2
MAC003341,0.1897248130658143,0.15955989296179926,2.4860001,3323.7890001000005,0.09175821917808218,0.2215178082648402,0.2263920986526604,0.21923949769406392,2
MAC003342,0.20160744463918703,0.2797105996585192,2.796,3531.3560003000002,0.04178346276838739,0.16490796992464032,0.2258038813242009,0.37389244115094766,2
MAC003343,0.35546142356459326,0.29704631208452165,4.4460001,3565.9890011999996,0.30482655498405103,0.2375251196969697,0.3435071770334928,0.5359868425438596,2
MAC003344,0.6238073980305971,0.44154876161376305,3.862,10927.857998700001,0.47801986736697877,0.5509310500456621,0.7197186572961863,0.7465486301369862,1
MAC003345,0.24924303887147337,0.25196625199354933,1.851,1351.6449998,0.11294022147601475,0.2498613567846608,0.23927359867256637,0.39479646025073756,2
MAC003346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MAC003348,0.23185335923283293,0.25048900909198296,3.194,4061.8390004000003,0.07371164383561643,0.30849086767123285,0.24901986761817768,0.29619497710045656,2
MAC003349,0.4219775660406439,0.3007172066185779,3.1170001,7392.203001899999,0.29560091328767124,0.3786293676866865,0.4091822333181092,0.6044849317123288,1
MAC003350,0.30649020949363476,0.17609405531770778,2.0020001,5368.7889997,0.23547042703813656,0.2982881936515186,0.3302502853619548,0.3619392694292237,2
MAC003351,0.08757506887052342,0.11107085364238596,1.5829999,1525.9080000000001,0.02444329660238751,0.08352089072543618,0.11702433425160699,0.125311753902663,0
MAC003352,0.7168439047844705,0.39962236233045456,3.687,12555.5209923,0.4490801368493151,0.7407791996342857,0.7827618715525113,0.8947817344977169,3
MAC003353,0.7845509268518519,0.4566544941057532,4.3260002,338.9260004,0.6137407416666666,0.722361112037037,0.8901111101851853,0.9119907435185184,1
MAC003354,0.5028025122123895,0.3867366548781478,3.3629999,8806.5860014,0.30882009136986305,0.5165741714285714,0.5709662100913242,0.6148652970319635,1
MAC003355,0.36565941775684935,0.33902598410872187,3.046,6406.3529991000005,0.18867374433789955,0.3102954337442922,0.41506187219178087,0.5486066207534246,1
MAC003356,0.6129379568378995,0.4657965108198816,3.8829999,10738.6730038,0.4020305935844748,0.6124230597031963,0.6561025115296804,0.7811956625342465,1
MAC003357,0.40232317351027397,0.3486094605546712,3.5380001,7048.7019999,0.2553842465753425,0.32245159803652973,0.40056415536529677,0.630892694063927,1
MAC003359,0.10112745218244239,0.07430893316480121,0.694,1649.5910000000001,0.068934068627451,0.11044220858895705,0.10067083639931321,0.12447377450980393,0
MAC003361,0.17308973628838906,0.14742769458983374,1.2920001,3032.1860002999997,0.09311529680365296,0.16370769582096367,0.19075588036081298,0.24478196351598178,0
MAC003362,0.06592519842402786,0.04413334662945036,1.646,1154.548,0.06871894977168949,0.06512514272664992,0.06706966651439013,0.06278450639853748,0
MAC003363,0.21082054341669523,0.31409773344861114,2.6429999,3692.3109974000004,0.08667557685629425,0.18568227485153038,0.28494199570678236,0.2859027394977169,2
MAC003364,0.47900656421028603,0.40608276852548864,3.4749999,8391.7159984,0.24706141547945204,0.506789954109589,0.5153728310502284,0.6468403744233843,1
MAC003367,0.07631594269079285,0.10134958987825231,1.255,1336.979,0.03746643835616439,0.08027945205479453,0.059561187214611885,0.12796848595569765,0
MAC003368,0.17113638961520894,0.2417183558949644,3.152,2997.6250004999997,0.058089746517469745,0.20516643849315067,0.18078894467793513,0.24049486186343916,2
MAC003369,0.23097646035107913,0.31024502768068685,2.8699999,4013.2159985999997,0.07893760073681787,0.301189456606814,0.3247951195211787,0.2189486648020258,2
MAC003370,0.11927381697585476,0.1273120934752227,1.501,2089.5579995999997,0.07358127853881279,0.15204018260273972,0.10919132420091325,0.14228773688056634,0
MAC003371,0.23441845995205207,0.2026429347097786,1.727,4106.7769999,0.12873767123287672,0.18715799086757992,0.21238835611872145,0.40942977851107554,2
MAC003373,0.05158948449506194,0.06724215203074545,1.0549999,903.6929999,0.026156849315068495,0.07186732128339804,0.06843023521351908,0.03990934003197077,0
MAC003374,0.36002863034814475,0.39861212554687303,3.352,6287.5400004,0.14472385325688075,0.3908399725732601,0.4771771976190476,0.42697916684981685,1
MAC003375,0.2194114726084475,0.14453617510145692,1.4630001,3844.0890001000002,0.12998401826484018,0.1837584474885845,0.2298212328995434,0.33408219178082194,2
MAC003376,0.14326832609614068,0.19096864711229472,2.096,2509.4879999,0.07969764788764558,0.1636930105527638,0.16168211915962546,0.16799954333333333,0
MAC003377,0.14124517640141568,0.1607442316767498,1.589,2474.3330002,0.07560570776255708,0.0994988584474886,0.11501096142955013,0.27488970086777803,0
MAC003378,0.12618493150684934,0.1418752014837564,1.523,2210.76,0.06856529680365296,0.11503059360730593,0.10803059356164385,0.2131132420547945,0
MAC003380,0.29715754323876936,0.16461713308567372,1.654,5205.903,0.18936278538812784,0.3203529681050229,0.42396506842465753,0.2549397122630737,2
MAC003381,0.22260261459153965,0.18138509493095983,1.849,3899.3299998,0.08880547945205479,0.18939109582191782,0.28127644505368976,0.33097762559360727,2
MAC003382,0.1087468318244092,0.16319724385422654,2.05,1905.0269999000002,0.042021232876712326,0.13035410952054796,0.11820301440968256,0.1444192738296415,0
MAC003383,0.363873732192029,0.27398621517915783,2.145,2008.5830017,0.21859637681159422,0.3283666666666667,0.3251413048550724,0.5833905804347826,2
MAC003384,0.08077119370896843,0.11428693048952254,2.253,1414.8690002,0.027098858447488584,0.09661731782042494,0.10287739728310503,0.09650205479452055,0
MAC003385,0.17673477193583378,0.10093789332836824,0.839,3095.8630000000003,0.09404520547945205,0.1785298013245033,0.1851041333637817,0.2492788307832839,0
MAC003386,0.22706232879566213,0.23784442491174307,2.3570001,3978.1320005000002,0.08636050228310502,0.21954680360730594,0.2578294520776256,0.3445125572146119,2
MAC003388,0.5912436645148401,0.5254379300670227,3.9579999,10358.5890023,0.27747191787671227,0.5065869863926941,0.6973182649086758,0.8835974888812785,1
MAC003389,0.2539871575,0.12355073868128327,2.3169999,4449.8549994,0.18285867579908674,0.2664922373744292,0.24776073059360731,0.31883698623287665,2
MAC003391,0.25520162118392514,0.2855853253331813,2.2539999,4470.6219999,0.10346780819634703,0.23159063915525113,0.2609917789678009,0.4247963006165791,2
MAC003392,0.10902038253497003,0.1531006411412836,1.669,1909.4920001,0.04030828956382736,0.16184676871431833,0.10674623113293741,0.12717972139757938,0
MAC003393,0.1827242147744146,0.2198866814298572,2.2969999,3199.5010007,0.10595159815068492,0.19224257649611695,0.18481604200182816,0.24795246825868372,2
MAC003394,0.5873558307047749,0.4891211001796495,5.4039998,10234.0879942,0.37511088140495874,0.5085998621900826,0.5714398526629936,0.8942727265610652,1
MAC003395,0.1598576973628632,0.1454253758151234,1.5140001,2800.5470001000003,0.06010616438356164,0.16185205479452056,0.17076826481735158,0.24672413797670698,0
MAC003397,0.15312551370433788,0.14813777067088785,2.3640001,2682.7590001,0.06972100456621005,0.14625981737442922,0.18222146121004565,0.21429977166666667,0
MAC003398,0.21943738223973502,0.25523459580631935,2.7509999,3842.5680004,0.11128996114795335,0.1812757991324201,0.18295525125570777,0.40213910452261303,2
MAC003400,0.24454187832143875,0.22931741379082712,1.938,4283.1509988,0.10540091319634703,0.25254738520210096,0.23327706706258564,0.38700388296025584,2
MAC003401,0.19844263699200912,0.16852703904112187,1.691,3476.7150001,0.12374794520547944,0.18012808219178084,0.20024337904109588,0.2896511415296804,2
MAC003402,0.3137283365509761,0.2543696952820852,2.1259999,5495.8929997,0.1569091324200913,0.32297739196163505,0.3285527397031964,0.44650650842658135,2
MAC003403,0.11777428930243179,0.10341048860075239,1.2180001,2063.17,0.06937922374429223,0.1299269239780772,0.12967488584474887,0.14212445761589404,0
MAC003404,0.12364377856164382,0.11022585736784181,1.262,2166.2390004,0.06883926940639269,0.11559360737442921,0.13560182650684932,0.1745404109589041,0
MAC003405,0.10237813926369864,0.11449245654734577,1.3099999,1793.6649999,0.06155319634703198,0.07655958904109589,0.12603995431506848,0.1453598173515982,0
MAC003406,0.2613232490153548,0.24287682411173558,2.875,4578.121999500001,0.12044086757990868,0.24072168945205483,0.3240068507878511,0.36013789956621006,2
MAC003407,0.13534823059360732,0.15226725892948884,1.76,2371.3010000000004,0.06605342465753423,0.12089703194063928,0.1253876712785388,0.2290547944977169,0
MAC003408,0.44064686077054793,0.4167291267056942,3.744,7720.1330007,0.16202283102739726,0.5105392694748858,0.5353762556849316,0.5546490868949773,1
MAC003410,0.10749426271621854,0.08145504768248042,0.83,1882.977,0.05360045662100457,0.08854510162137474,0.14985570776255708,0.13798538145271813,0
MAC003411,0.17787351600456622,0.19580026574120357,2.046,3116.3440004000004,0.07456666666666666,0.17635936075342468,0.23576849321917806,0.22479954337899544,2
MAC003412,0.1337213882242137,0.16539547062075255,1.489,2342.6650003,0.027223972602739725,0.15759200910958904,0.191488924480475,0.1585938356392694,0
MAC003413,0.3027533393823496,0.21706751008666111,2.187,5303.6329993,0.12817793513019643,0.27960388125570773,0.4390956619406393,0.3640561644063927,2
MAC003415,0.11118599075184107,0.1255647366253041,1.374,1947.6450000000002,0.05293333333333334,0.1142719178082192,0.134521699428963,0.14303493946106416,0
MAC003416,0.13107557869791667,0.09798286998276827,1.638,2264.9859999,0.0902085648148148,0.10197708333333332,0.13000578706018517,0.20211087958333332,0
MAC003417,0.3445351027568493,0.26899884774892935,2.5569999,6036.2550003,0.19352214616438354,0.30464748865296803,0.41205616438356163,0.4679146118264841,2
MAC003418,0.192533219206621,0.20669887494618777,1.881,3373.1820005,0.055519406392694065,0.2710570777853881,0.2637623287442923,0.17979406390410957,2
MAC003420,0.07038795662671232,0.06909394960098512,1.151,1233.1970001,0.03351232876712328,0.0733876712328767,0.0909600456849315,0.0836917808219178,0
MAC003421,0.16257384255294857,0.09857648069940578,1.122,2847.806,0.09935388127853881,0.1378515642840831,0.16327455459113752,0.2498100456621005,0
MAC003422,0.3535933163691695,0.4371354771914522,1.127,6041.848996799999,0.3494127838211192,0.34841409159644193,0.35108731261704124,0.3654580988529963,2
MAC003423,0.36262088258263403,0.4251667402167946,6.1220002,6352.0300002,0.1894289954109589,0.4433882165791277,0.21523932395524092,0.6024665449417675,1
MAC003424,0.20982921400764884,0.1702330859099208,1.6720001,3675.9980002,0.09204611872146119,0.22972002742635303,0.22610114152968036,0.2914541096347032,2
MAC003426,0.42889761332800364,0.4397159772402928,4.4419999,7510.8550046,0.3558106874628911,0.45364953191683804,0.3290468465722121,0.5769924663013698,1
MAC003428,0.5783029801438685,0.5076070064274282,7.4109998,10129.5550002,0.2740621290315213,0.6179662017127198,0.6415369867351598,0.7795626855674812,1
MAC003431,0.6447239723230594,0.41957756434607607,3.638,11295.563995100001,0.4809835615753425,0.5193573056392694,0.7127310502739727,0.865823971803653,1
MAC003432,0.2991211394759377,0.22949747244238874,2.3010001,5239.7050002000005,0.14762365836949073,0.23176324198630138,0.3982048413564741,0.41890819821877145,2
MAC003433,0.31074289306998515,0.25141991904005345,2.859,5443.5940008,0.30526176347647327,0.30378333337899543,0.2730506848858448,0.36087328773972605,2
MAC003435,0.19137507844625834,0.1887664344929635,2.2869999,3352.6999993,0.09630365296803652,0.18508995433789954,0.19735053662936744,0.28675753410958904,2
MAC003437,0.1379249257935602,0.18776713478614124,2.1500001,2415.8930002,0.035360438556418454,0.12019525012559944,0.2208300981730989,0.17528196347031963,0
MAC003438,0.18122315704326925,0.13128628907108814,1.428,2261.6649999,0.07880705128205127,0.18584583330128204,0.24197852564102562,0.21826121794871794,0
MAC003440,0.09955389974877242,0.144850220858879,2.178,1743.5870002000001,0.041911872146118724,0.10922841480127912,0.1247010050479671,0.12240063958428506,0
MAC003441,0.3502753011473258,0.27551493585553555,2.6129999,6136.473000800001,0.18482899547945209,0.30941141561643837,0.3759563927625571,0.5309456496688741,2
MAC003442,0.14602003424657536,0.09978500604496292,1.562,2558.271,0.12913744292237442,0.11611118723744292,0.11129178079908676,0.22753972602739728,0
MAC003443,0.21554440635844746,0.23623653951031814,3.2249999,3776.3379993999997,0.1157552511415525,0.13491255710045663,0.2482618719406393,0.36324794525114157,2
MAC003444,0.14347756852739726,0.14293424476667124,1.546,2513.7270006,0.10893721461187214,0.12587328778538812,0.16677671239726027,0.17232305931506847,0
MAC003445,0.3962739155022831,0.32835345373559255,2.8299999,6942.7189996,0.19258995433789955,0.4301061642465754,0.48071392689497716,0.48168561652968034,1
MAC003446,0.12290598238954217,0.2115585445582047,2.2869999,2153.0669995,0.08363356168949772,0.11256474085407628,0.15404748844748856,0.14137999536423843,0
MAC003447,0.0695478310502283,0.06910936506111591,0.938,1218.4779999999998,0.018849086757990866,0.06509063926940639,0.06674908675799088,0.12750251141552513,0
MAC003448,0.09618845626855448,0.07799893823100763,1.092,1684.8370000000002,0.05669575148469621,0.11827403516784654,0.10823567024434802,0.10153812785388128,0
MAC003449,0.9392391531000228,0.7123493688599831,5.2140002,16451.7130057,0.5164480474309203,1.0952030610324348,0.8634602747260274,1.281898150605161,3
MAC003450,0.1610835664535647,0.17597042428759027,2.0550001,2822.0230007,0.08388150684931506,0.11581849312785389,0.1890913452158027,0.2555493150913242,0
MAC003451,0.0428279011302015,0.11371859386946025,2.1730001,750.3019999,0.03806484011415525,0.05398356164383561,0.03630189540991093,0.04295981739726027,0
MAC003452,0.30659318449683204,0.27578916250016106,2.78,5371.2059992,0.12407716894977168,0.29509246570776254,0.3409705410367664,0.4662404110045662,2
MAC003453,0.22474844455162965,0.23316043674868062,2.737,3937.3680001,0.08683717741493492,0.1876563926712329,0.2628310502054794,0.36163767132420094,2
MAC003454,0.2882690529200206,0.23878513996314896,2.4849999,5049.609,0.13539566207762554,0.34800068499657455,0.35591457306989494,0.31380981726027396,2
MAC003455,0.14605007140736512,0.16745252011365247,1.806,2558.0670007,0.08569634703196348,0.11961155519525005,0.180935358611238,0.19799063510735496,0
MAC003456,0.24797927487296603,0.22962545041935045,3.3340001,4343.3569994,0.2082785012565684,0.23336035617720938,0.2647015300525234,0.2855499999086758,2
MAC003457,0.20280733003368157,0.22519187994393736,2.2079999,3552.5760002,0.09416556289107103,0.177346803630137,0.24445215798127426,0.29527060986526604,2
MAC003458,0.2976985386174221,0.20673782011012523,4.3039999,5215.0829995,0.2157027397260274,0.2538433789954338,0.31802215619004115,0.40323515974885843,2
MAC003459,0.36080479442922375,0.32807152471408524,2.8559999,6321.2999984,0.37178721461187214,0.33957077598173513,0.3683586757077626,0.36350251141552514,1
MAC003460,0.1441086249158057,0.17662511398517147,1.989,2524.6389999,0.0893,0.1461632420319635,0.12278054352591916,0.21818584468036528,0
MAC003462,0.0634189497716895,0.02699481561585336,0.328,1111.1000000000001,0.056675342465753425,0.059349086757990874,0.061531278538812774,0.07612009132420092,0
MAC003463,0.31278020741986734,0.29152853818528024,2.927,3347.0609996000003,0.12075953627524308,0.30993385631539616,0.39681352772795214,0.42351177566355147,2
MAC003464,0.2786808833333334,0.2322073296414389,1.9349999,3116.7669992000006,0.1539996423462089,0.249348354899857,0.3357993560085837,0.3755761800786838,2
MAC003465,0.07911563925799085,0.18294146692376645,2.4660001,1386.1059997999998,0.09949908666666665,0.14117625573059361,0.044478538835616435,0.031308675799086756,0
MAC003466,0.12109729914920345,0.10136531756008767,0.927,2120.777,0.06497967572505138,0.09948219178082192,0.12453840877914951,0.19538082191780823,0
MAC003468,0.3657160112198752,0.17373160378461855,1.8200001,6388.692999999999,0.287037104924416,0.3097300823717949,0.41039514656593407,0.4556862834669109,2
MAC003469,0.12983629200867627,0.18078057618219218,2.0739999,2274.6019997,0.06649589041095891,0.08574514727106645,0.10674018264840182,0.2603538812328768,0
MAC003470,0.08252871002853883,0.10983087658338572,1.352,1445.9029997000002,0.06023219178082192,0.06350136984018265,0.059612100456621006,0.14676917803652967,0
MAC003473,0.0860506365188103,0.10182724566667177,1.289,1507.3489999,0.04049155251141553,0.07780260452364635,0.08975753424657534,0.13614520545662098,0
MAC003475,0.30313005248915276,0.2502995224424726,2.1760001,5309.625999399999,0.1677604476136104,0.274006620913242,0.31921552506849316,0.45160840756225723,2
MAC003477,0.1358585535589931,0.18295554111230158,2.2939999,2380.1059998,0.035853881278538814,0.12462191778538813,0.1966841744462206,0.18628812785388127,0
MAC003478,0.2088817148998116,0.14026406821313975,1.47,3658.9809999,0.18678036527397257,0.09595546926238867,0.21808881278538814,0.3347338967793513,0
MAC003479,0.06325508569226976,0.12239976627386229,2.375,1026.1240001,0.026088532675708997,0.08016765295857987,0.06483847104808879,0.08191691311637081,0
MAC003480,0.15005971769815415,0.2961291005241769,2.5799999,2625.8949999999995,0.07914000930339138,0.08179566198630137,0.14001552859100252,0.29916247719378425,2
MAC003481,0.20529019953051642,0.23005605548865377,1.668,699.6289999999999,0.1220399061032864,0.19194483544600938,0.20780633814553992,0.29936971842723004,0
MAC003482,0.2742972541531084,0.23242854592735537,2.553,4804.865001,0.1667234528887874,0.2646044759762503,0.2603061643607306,0.405558118428865,2
MAC003484,0.15056049904661015,0.1373245604862737,1.702,1279.1619998999997,0.06866054613935971,0.1189708097928437,0.18420903954802262,0.23040160070621468,0
MAC003485,0.14672663431344563,0.1401503204323638,1.501,2569.917,0.06974999999999999,0.12648184517013017,0.12938995433789954,0.2613848263254113,0
MAC003486,0.10073086363947713,0.0936456217165516,1.476,1764.7040000999998,0.05801506849315068,0.10374834437086093,0.09176575342465752,0.14939497719178083,0
MAC003487,0.12631308864090415,0.11922203043347333,1.363,2212.8789999,0.04303333333333334,0.15015205479452054,0.1620538812785388,0.15001849735099337,0
MAC003488,0.2280121581996689,0.24796497138934345,2.5190001,3994.5449995,0.11104567252797443,0.23974863006849315,0.3163500000913242,0.2448776254337899,2
MAC003490,0.18972716899543376,0.17381091386023087,2.1619999,3324.0200007999997,0.06691347031963471,0.16087876712328766,0.24750593616438354,0.28361050237442925,2
MAC003491,0.23451875111022322,0.24765922629068174,3.427,4108.5340007,0.10038401824200913,0.266349086849315,0.29483763423155973,0.2765180365525114,2
MAC003492,0.06694211007079243,0.08635728824602043,0.573,1172.5580000000002,0.0362662100456621,0.08698149417409184,0.04566110984242978,0.09886849315068492,0
MAC003493,0.13723244660920197,0.1419816602613617,1.747,2404.0379997,0.0685703196347032,0.14796757250513817,0.16136538017812285,0.1710344748630137,0
MAC003494,0.1232468607305936,0.10602577085911052,1.145,2159.285,0.061780821917808225,0.0940771689497717,0.15832465753424657,0.17880479452054793,0
MAC003495,0.13517986187567782,0.14200791811920593,1.438,2368.2160001999996,0.06321986301369864,0.15870091324200913,0.15997921902260792,0.1588251141780822,0
MAC003496,0.11006118349308386,0.14251861963960757,2.26,1917.596,0.05875774969001148,0.08936937559687787,0.09735514230945821,0.194750688728191,0
MAC003497,0.2300902028696765,0.2686180204968994,2.1010001,2517.6469998000002,0.12628070179093567,0.2977159049725777,0.1823436928702011,0.31402777763157896,2
MAC003498,0.14541453529915505,0.136181801483929,1.655,2547.0810002999997,0.06904842393787117,0.15228065768440283,0.18611166939940624,0.17419337899543377,0
MAC003499,0.08420410973613417,0.1390662217672331,2.2980001,1471.1300012,0.024221153846153847,0.12603456982600733,0.08003617216117216,0.10652965427066638,0
MAC003500,0.12856186124464744,0.19373617073205265,2.575,2251.7609997,0.055217857958438,0.08048093171957069,0.1300022835807262,0.24857377795797167,0
MAC003501,0.25836077648301453,0.22745867933157476,2.108,4525.189000099999,0.1658348937885362,0.1741577986069879,0.2855446449646038,0.40793992686158065,2
MAC003504,0.09065955017696084,0.08269948870628148,1.498,1588.174,0.06012491436401005,0.06113062343000686,0.08310022831050229,0.1582687214611872,0
MAC003506,0.6926705671366594,0.5786715171725361,4.1399999,12134.2029951,0.29225182652968035,0.8907526827129482,0.7743395749714547,0.8134020544520547,3
MAC003507,1.3250999652394106,0.9046534799153131,5.4899998,23024.936996,1.0766017499309393,1.4997304324125231,1.319761970257827,1.4043057083563535,3
MAC003508,0.27999651725378244,0.178939018823595,1.6619999,4904.1389997,0.17994770495546927,0.23718314683717745,0.310072864321608,0.39278922121488924,2
MAC003509,0.05940092480447566,0.08183396924400826,1.522,1040.5259998000001,0.04332610184973739,0.05070365292237443,0.048480356327089996,0.09508493150684931,0
MAC003510,0.2909802466773236,0.21277936383813578,3.082,5096.8100008,0.20842475451016215,0.27732450337976705,0.33103174238410593,0.3471399864352592,2
MAC003511,0.20820605020547947,0.1678384699793975,1.673,3647.7699996,0.11204977168949772,0.201037899543379,0.20803858447488585,0.3116979451141553,2
MAC003512,0.13899748861301373,0.16154857562169528,1.71,2435.2360005000005,0.09096849315068493,0.1009627853652968,0.12503926947488586,0.23901940646118722,0
MAC003514,0.2790444165277461,0.1900106271671897,1.7869999,4887.7419999,0.23571917808219178,0.21018981272270443,0.24838707465174698,0.4218757707010733,2
MAC003515,0.16712815661730945,0.19919662939034774,2.1819999,2912.0410008999997,0.12682621671258032,0.19800252536730945,0.13675918280532598,0.20692470158402204,0
MAC003516,0.07874403471286676,0.07761823220300083,1.3710001,1379.4380001,0.05148207353277004,0.07857625570776255,0.11467572507421786,0.07024406392694063,0
MAC003517,0.16128471383387866,0.15455070231498044,1.5930001,2809.7409997,0.08449931097841065,0.13318158863636362,0.1823209365243343,0.2451210103559127,0
MAC003518,0.2105798277584337,0.2965835006001818,3.2509999,3689.1480025,0.10140068497716895,0.2284893812057547,0.24803881312785392,0.26439452066210045,2
MAC003519,0.07490643909122047,0.06469804608302994,1.123,1312.2110000000002,0.040038136560858646,0.06644018264840183,0.08438890157570221,0.10875273972602739,0
MAC003520,0.17029149543378996,0.11748738969341625,1.1720001,2983.507,0.079812100456621,0.17580821920091325,0.19432077625570776,0.2312248858219178,0
MAC003521,0.069439205388743,0.0681821330170798,1.021,1216.436,0.024238921882137963,0.0729552511415525,0.09046826484018264,0.09007374429223745,0
