DateTime,usage,hour,dayofweek,anomaly_score,is_anomaly
2013-07-08 23:30:00,0.29,23,0,1,False
2013-07-09 00:00:00,0.277,0,1,1,False
2013-07-09 00:30:00,0.303,0,1,1,False
2013-07-09 01:00:00,0.267,1,1,1,False
2013-07-09 01:30:00,0.25,1,1,1,False
2013-07-09 02:00:00,0.246,2,1,1,False
2013-07-09 02:30:00,0.256,2,1,1,False
2013-07-09 03:00:00,0.244,3,1,1,False
2013-07-09 03:30:00,0.248,3,1,1,False
2013-07-09 04:00:00,0.274,4,1,1,False
2013-07-09 04:30:00,0.272,4,1,1,False
2013-07-09 05:00:00,0.268,5,1,1,False
2013-07-09 05:30:00,0.28,5,1,1,False
2013-07-09 06:00:00,0.434,6,1,1,False
2013-07-09 06:30:00,0.961,6,1,1,False
2013-07-09 07:00:00,1.449,7,1,1,False
2013-07-09 07:30:00,0.23,7,1,1,False
2013-07-09 08:00:00,0.256,8,1,1,False
2013-07-09 08:30:00,0.246,8,1,1,False
2013-07-09 09:00:00,0.247,9,1,1,False
2013-07-09 09:30:00,0.25,9,1,1,False
2013-07-09 10:00:00,0.241,10,1,1,False
2013-07-09 10:30:00,0.253,10,1,1,False
2013-07-09 11:00:00,0.264,11,1,1,False
2013-07-09 11:30:00,0.347,11,1,1,False
2013-07-09 12:00:00,0.833,12,1,1,False
2013-07-09 12:30:00,0.337,12,1,1,False
2013-07-09 13:00:00,0.312,13,1,1,False
2013-07-09 13:30:00,0.244,13,1,1,False
2013-07-09 14:00:00,0.313,14,1,1,False
2013-07-09 14:30:00,0.462,14,1,1,False
2013-07-09 15:00:00,0.667,15,1,1,False
2013-07-09 15:30:00,0.299,15,1,1,False
2013-07-09 16:00:00,0.239,16,1,1,False
2013-07-09 16:30:00,0.203,16,1,1,False
2013-07-09 17:00:00,0.259,17,1,1,False
2013-07-09 17:30:00,0.297,17,1,1,False
2013-07-09 18:00:00,0.249,18,1,1,False
2013-07-09 18:30:00,1.623,18,1,1,False
2013-07-09 19:00:00,0.297,19,1,1,False
2013-07-09 19:30:00,0.426,19,1,1,False
2013-07-09 20:00:00,1.091,20,1,1,False
2013-07-09 20:30:00,1.494,20,1,1,False
2013-07-09 21:00:00,0.87,21,1,1,False
2013-07-09 21:30:00,0.498,21,1,1,False
2013-07-09 22:00:00,0.37,22,1,1,False
2013-07-09 22:30:00,0.82,22,1,1,False
2013-07-09 23:00:00,0.251,23,1,1,False
2013-07-09 23:30:00,0.226,23,1,1,False
2013-07-10 00:00:00,0.183,0,2,1,False
2013-07-10 00:30:00,0.215,0,2,1,False
2013-07-10 01:00:00,0.187,1,2,1,False
2013-07-10 01:30:00,0.202,1,2,1,False
2013-07-10 02:00:00,0.196,2,2,1,False
2013-07-10 02:30:00,0.181,2,2,1,False
2013-07-10 03:00:00,0.208,3,2,1,False
2013-07-10 03:30:00,0.202,3,2,1,False
2013-07-10 04:00:00,0.232,4,2,1,False
2013-07-10 04:30:00,0.204,4,2,1,False
2013-07-10 05:00:00,0.211,5,2,1,False
2013-07-10 05:30:00,0.385,5,2,1,False
2013-07-10 06:00:00,0.224,6,2,1,False
2013-07-10 06:30:00,0.941,6,2,1,False
2013-07-10 07:00:00,1.0779999,7,2,1,False
2013-07-10 07:30:00,0.171,7,2,1,False
2013-07-10 08:00:00,0.194,8,2,1,False
2013-07-10 08:30:00,0.198,8,2,1,False
2013-07-10 09:00:00,0.187,9,2,1,False
2013-07-10 09:30:00,0.193,9,2,1,False
2013-07-10 10:00:00,0.311,10,2,1,False
2013-07-10 10:30:00,0.686,10,2,1,False
2013-07-10 11:00:00,0.205,11,2,1,False
2013-07-10 11:30:00,0.206,11,2,1,False
2013-07-10 12:00:00,0.208,12,2,1,False
2013-07-10 12:30:00,0.258,12,2,1,False
2013-07-10 13:00:00,0.236,13,2,1,False
2013-07-10 13:30:00,0.235,13,2,1,False
2013-07-10 14:00:00,0.213,14,2,1,False
2013-07-10 14:30:00,0.529,14,2,1,False
2013-07-10 15:00:00,0.197,15,2,1,False
2013-07-10 15:30:00,0.199,15,2,1,False
2013-07-10 16:00:00,0.228,16,2,1,False
2013-07-10 16:30:00,0.268,16,2,1,False
2013-07-10 17:00:00,0.275,17,2,1,False
2013-07-10 17:30:00,1.7180001,17,2,1,False
2013-07-10 18:00:00,0.765,18,2,1,False
2013-07-10 18:30:00,0.926,18,2,1,False
2013-07-10 19:00:00,0.784,19,2,1,False
2013-07-10 19:30:00,1.007,19,2,1,False
2013-07-10 20:00:00,1.227,20,2,1,False
2013-07-10 20:30:00,0.472,20,2,1,False
2013-07-10 21:00:00,0.369,21,2,1,False
2013-07-10 21:30:00,0.477,21,2,1,False
2013-07-10 22:00:00,0.434,22,2,1,False
2013-07-10 22:30:00,0.506,22,2,1,False
2013-07-10 23:00:00,0.46,23,2,1,False
2013-07-10 23:30:00,0.436,23,2,1,False
2013-07-11 00:00:00,0.438,0,3,1,False
2013-07-11 00:30:00,1.2410001,0,3,1,False
2013-07-11 01:00:00,0.292,1,3,1,False
2013-07-11 01:30:00,0.219,1,3,1,False
2013-07-11 02:00:00,0.216,2,3,1,False
2013-07-11 02:30:00,0.221,2,3,1,False
2013-07-11 03:00:00,0.375,3,3,1,False
2013-07-11 03:30:00,0.179,3,3,1,False
2013-07-11 04:00:00,0.203,4,3,1,False
2013-07-11 04:30:00,0.193,4,3,1,False
2013-07-11 05:00:00,0.166,5,3,1,False
2013-07-11 05:30:00,0.249,5,3,1,False
2013-07-11 06:00:00,0.281,6,3,1,False
2013-07-11 06:30:00,0.256,6,3,1,False
2013-07-11 07:00:00,0.84,7,3,1,False
2013-07-11 07:30:00,0.162,7,3,1,False
2013-07-11 08:00:00,0.15,8,3,1,False
2013-07-11 08:30:00,0.176,8,3,1,False
2013-07-11 09:00:00,0.166,9,3,1,False
2013-07-11 09:30:00,0.193,9,3,1,False
2013-07-11 10:00:00,0.188,10,3,1,False
2013-07-11 10:30:00,0.145,10,3,1,False
2013-07-11 11:00:00,0.191,11,3,1,False
2013-07-11 11:30:00,0.224,11,3,1,False
2013-07-11 12:00:00,0.609,12,3,1,False
2013-07-11 12:30:00,1.126,12,3,1,False
2013-07-11 13:00:00,0.577,13,3,1,False
2013-07-11 13:30:00,0.672,13,3,1,False
2013-07-11 14:00:00,0.204,14,3,1,False
2013-07-11 14:30:00,0.255,14,3,1,False
2013-07-11 15:00:00,0.711,15,3,1,False
2013-07-11 15:30:00,0.812,15,3,1,False
2013-07-11 16:00:00,0.349,16,3,1,False
2013-07-11 16:30:00,0.412,16,3,1,False
2013-07-11 17:00:00,0.483,17,3,1,False
2013-07-11 17:30:00,1.079,17,3,1,False
2013-07-11 18:00:00,0.413,18,3,1,False
2013-07-11 18:30:00,0.3,18,3,1,False
2013-07-11 19:00:00,0.563,19,3,1,False
2013-07-11 19:30:00,0.407,19,3,1,False
2013-07-11 20:00:00,0.449,20,3,1,False
2013-07-11 20:30:00,0.804,20,3,1,False
2013-07-11 21:00:00,0.501,21,3,1,False
2013-07-11 21:30:00,1.888,21,3,1,False
2013-07-11 22:00:00,0.933,22,3,1,False
2013-07-11 22:30:00,0.38,22,3,1,False
2013-07-11 23:00:00,0.713,23,3,1,False
2013-07-11 23:30:00,0.386,23,3,1,False
2013-07-12 00:00:00,0.242,0,4,1,False
2013-07-12 00:30:00,0.221,0,4,1,False
2013-07-12 01:00:00,0.236,1,4,1,False
2013-07-12 01:30:00,0.211,1,4,1,False
2013-07-12 02:00:00,0.219,2,4,1,False
2013-07-12 02:30:00,0.231,2,4,1,False
2013-07-12 03:00:00,0.174,3,4,1,False
2013-07-12 03:30:00,0.203,3,4,1,False
2013-07-12 04:00:00,0.241,4,4,1,False
2013-07-12 04:30:00,0.203,4,4,1,False
2013-07-12 05:00:00,0.224,5,4,1,False
2013-07-12 05:30:00,0.225,5,4,1,False
2013-07-12 06:00:00,0.233,6,4,1,False
2013-07-12 06:30:00,1.693,6,4,1,False
2013-07-12 07:00:00,1.0420001,7,4,1,False
2013-07-12 07:30:00,0.205,7,4,1,False
2013-07-12 08:00:00,0.191,8,4,1,False
2013-07-12 08:30:00,0.147,8,4,1,False
2013-07-12 09:00:00,0.168,9,4,1,False
2013-07-12 09:30:00,0.171,9,4,1,False
2013-07-12 10:00:00,0.145,10,4,1,False
2013-07-12 10:30:00,0.203,10,4,1,False
2013-07-12 11:00:00,0.201,11,4,1,False
2013-07-12 11:30:00,1.091,11,4,1,False
2013-07-12 12:00:00,0.322,12,4,1,False
2013-07-12 12:30:00,0.162,12,4,1,False
2013-07-12 13:00:00,0.157,13,4,1,False
2013-07-12 13:30:00,0.208,13,4,1,False
2013-07-12 14:00:00,0.186,14,4,1,False
2013-07-12 14:30:00,0.185,14,4,1,False
2013-07-12 15:00:00,0.181,15,4,1,False
2013-07-12 15:30:00,0.196,15,4,1,False
2013-07-12 16:00:00,0.391,16,4,1,False
2013-07-12 16:30:00,0.294,16,4,1,False
2013-07-12 17:00:00,0.469,17,4,1,False
2013-07-12 17:30:00,0.669,17,4,1,False
2013-07-12 18:00:00,0.81,18,4,1,False
2013-07-12 18:30:00,0.752,18,4,1,False
2013-07-12 19:00:00,0.329,19,4,1,False
2013-07-12 19:30:00,0.333,19,4,1,False
2013-07-12 20:00:00,0.94,20,4,1,False
2013-07-12 20:30:00,0.725,20,4,1,False
2013-07-12 21:00:00,0.419,21,4,1,False
2013-07-12 21:30:00,0.197,21,4,1,False
2013-07-12 22:00:00,0.177,22,4,1,False
2013-07-12 22:30:00,0.187,22,4,1,False
2013-07-12 23:00:00,0.18,23,4,1,False
2013-07-12 23:30:00,0.282,23,4,1,False
2013-07-13 00:00:00,0.392,0,5,1,False
2013-07-13 00:30:00,0.445,0,5,1,False
2013-07-13 01:00:00,0.558,1,5,1,False
2013-07-13 01:30:00,0.416,1,5,1,False
2013-07-13 02:00:00,0.203,2,5,1,False
2013-07-13 02:30:00,0.754,2,5,1,False
2013-07-13 03:00:00,0.173,3,5,1,False
2013-07-13 03:30:00,0.195,3,5,1,False
2013-07-13 04:00:00,0.193,4,5,1,False
2013-07-13 04:30:00,0.167,4,5,1,False
2013-07-13 05:00:00,0.376,5,5,1,False
2013-07-13 05:30:00,0.214,5,5,1,False
2013-07-13 06:00:00,0.225,6,5,1,False
2013-07-13 06:30:00,0.158,6,5,1,False
2013-07-13 07:00:00,0.176,7,5,1,False
2013-07-13 07:30:00,0.208,7,5,1,False
2013-07-13 08:00:00,0.201,8,5,1,False
2013-07-13 08:30:00,0.164,8,5,1,False
2013-07-13 09:00:00,0.165,9,5,1,False
2013-07-13 09:30:00,0.173,9,5,1,False
2013-07-13 10:00:00,0.174,10,5,1,False
2013-07-13 10:30:00,0.181,10,5,1,False
2013-07-13 11:00:00,0.293,11,5,1,False
2013-07-13 11:30:00,0.366,11,5,1,False
2013-07-13 12:00:00,0.251,12,5,1,False
2013-07-13 12:30:00,0.472,12,5,1,False
2013-07-13 13:00:00,0.627,13,5,1,False
2013-07-13 13:30:00,1.094,13,5,1,False
2013-07-13 14:00:00,0.964,14,5,1,False
2013-07-13 14:30:00,0.279,14,5,1,False
2013-07-13 15:00:00,0.95,15,5,1,False
2013-07-13 15:30:00,0.434,15,5,1,False
2013-07-13 16:00:00,0.26,16,5,1,False
2013-07-13 16:30:00,0.215,16,5,1,False
2013-07-13 17:00:00,0.272,17,5,1,False
2013-07-13 17:30:00,0.36,17,5,1,False
2013-07-13 18:00:00,0.268,18,5,1,False
2013-07-13 18:30:00,0.463,18,5,1,False
2013-07-13 19:00:00,1.194,19,5,1,False
2013-07-13 19:30:00,0.523,19,5,1,False
2013-07-13 20:00:00,0.957,20,5,1,False
2013-07-13 20:30:00,0.565,20,5,1,False
2013-07-13 21:00:00,1.6950001,21,5,1,False
2013-07-13 21:30:00,0.773,21,5,1,False
2013-07-13 22:00:00,0.392,22,5,1,False
2013-07-13 22:30:00,0.435,22,5,1,False
2013-07-13 23:00:00,1.041,23,5,1,False
2013-07-13 23:30:00,0.472,23,5,1,False
2013-07-14 00:00:00,0.825,0,6,1,False
2013-07-14 00:30:00,0.409,0,6,1,False
2013-07-14 01:00:00,0.406,1,6,1,False
2013-07-14 01:30:00,0.484,1,6,1,False
2013-07-14 02:00:00,1.642,2,6,-1,True
2013-07-14 02:30:00,0.365,2,6,1,False
2013-07-14 03:00:00,0.307,3,6,1,False
2013-07-14 03:30:00,0.246,3,6,1,False
2013-07-14 04:00:00,0.199,4,6,1,False
2013-07-14 04:30:00,0.27,4,6,1,False
2013-07-14 05:00:00,0.214,5,6,1,False
2013-07-14 05:30:00,0.286,5,6,1,False
2013-07-14 06:00:00,0.469,6,6,1,False
2013-07-14 06:30:00,0.282,6,6,1,False
2013-07-14 07:00:00,0.193,7,6,1,False
2013-07-14 07:30:00,0.234,7,6,1,False
2013-07-14 08:00:00,0.228,8,6,1,False
2013-07-14 08:30:00,0.24,8,6,1,False
2013-07-14 09:00:00,0.239,9,6,1,False
2013-07-14 09:30:00,0.187,9,6,1,False
2013-07-14 10:00:00,0.24,10,6,1,False
2013-07-14 10:30:00,0.958,10,6,1,False
2013-07-14 11:00:00,1.209,11,6,1,False
2013-07-14 11:30:00,1.381,11,6,1,False
2013-07-14 12:00:00,0.349,12,6,1,False
2013-07-14 12:30:00,0.203,12,6,1,False
2013-07-14 13:00:00,0.234,13,6,1,False
2013-07-14 13:30:00,0.219,13,6,1,False
2013-07-14 14:00:00,0.201,14,6,1,False
2013-07-14 14:30:00,0.604,14,6,1,False
2013-07-14 15:00:00,0.297,15,6,1,False
2013-07-14 15:30:00,0.389,15,6,1,False
2013-07-14 16:00:00,0.55,16,6,1,False
2013-07-14 16:30:00,0.526,16,6,1,False
2013-07-14 17:00:00,0.653,17,6,1,False
2013-07-14 17:30:00,0.576,17,6,1,False
2013-07-14 18:00:00,0.818,18,6,1,False
2013-07-14 18:30:00,2.322,18,6,1,False
2013-07-14 19:00:00,0.83,19,6,1,False
2013-07-14 19:30:00,0.794,19,6,1,False
2013-07-14 20:00:00,0.727,20,6,1,False
2013-07-14 20:30:00,0.903,20,6,1,False
2013-07-14 21:00:00,0.876,21,6,1,False
2013-07-14 21:30:00,0.862,21,6,1,False
2013-07-14 22:00:00,0.992,22,6,1,False
2013-07-14 22:30:00,1.148,22,6,1,False
2013-07-14 23:00:00,0.549,23,6,1,False
2013-07-14 23:30:00,0.925,23,6,1,False
2013-07-15 00:00:00,0.282,0,0,1,False
2013-07-15 00:30:00,0.466,0,0,1,False
2013-07-15 01:00:00,0.887,1,0,1,False
2013-07-15 01:30:00,0.929,1,0,1,False
2013-07-15 02:00:00,0.907,2,0,1,False
2013-07-15 02:30:00,0.244,2,0,1,False
2013-07-15 03:00:00,0.266,3,0,1,False
2013-07-15 03:30:00,0.238,3,0,1,False
2013-07-15 04:00:00,0.293,4,0,1,False
2013-07-15 04:30:00,0.204,4,0,1,False
2013-07-15 05:00:00,0.246,5,0,1,False
2013-07-15 05:30:00,0.228,5,0,1,False
2013-07-15 06:00:00,0.298,6,0,1,False
2013-07-15 06:30:00,0.277,6,0,1,False
2013-07-15 07:00:00,0.842,7,0,1,False
2013-07-15 07:30:00,0.237,7,0,1,False
2013-07-15 08:00:00,0.168,8,0,1,False
2013-07-15 08:30:00,0.228,8,0,1,False
2013-07-15 09:00:00,0.17,9,0,1,False
2013-07-15 09:30:00,0.232,9,0,1,False
2013-07-15 10:00:00,0.238,10,0,1,False
2013-07-15 10:30:00,0.723,10,0,1,False
2013-07-15 11:00:00,0.408,11,0,1,False
2013-07-15 11:30:00,0.244,11,0,1,False
2013-07-15 12:00:00,0.253,12,0,1,False
2013-07-15 12:30:00,0.252,12,0,1,False
2013-07-15 13:00:00,0.244,13,0,1,False
2013-07-15 13:30:00,0.281,13,0,1,False
2013-07-15 14:00:00,0.648,14,0,1,False
2013-07-15 14:30:00,0.84,14,0,1,False
2013-07-15 15:00:00,0.649,15,0,1,False
2013-07-15 15:30:00,0.865,15,0,1,False
2013-07-15 16:00:00,0.421,16,0,1,False
2013-07-15 16:30:00,0.366,16,0,1,False
2013-07-15 17:00:00,0.474,17,0,1,False
2013-07-15 17:30:00,0.42,17,0,1,False
2013-07-15 18:00:00,0.296,18,0,1,False
2013-07-15 18:30:00,0.346,18,0,1,False
2013-07-15 19:00:00,0.327,19,0,1,False
2013-07-15 19:30:00,0.333,19,0,1,False
2013-07-15 20:00:00,0.644,20,0,1,False
2013-07-15 20:30:00,0.613,20,0,1,False
2013-07-15 21:00:00,0.675,21,0,1,False
2013-07-15 21:30:00,1.188,21,0,1,False
2013-07-15 22:00:00,1.173,22,0,1,False
2013-07-15 22:30:00,0.762,22,0,1,False
2013-07-15 23:00:00,0.563,23,0,1,False
2013-07-15 23:30:00,1.033,23,0,1,False
2013-07-16 00:00:00,0.432,0,1,1,False
2013-07-16 00:30:00,0.326,0,1,1,False
2013-07-16 01:00:00,0.34,1,1,1,False
2013-07-16 01:30:00,0.29,1,1,1,False
2013-07-16 02:00:00,0.401,2,1,1,False
2013-07-16 02:30:00,0.277,2,1,1,False
2013-07-16 03:00:00,0.246,3,1,1,False
2013-07-16 03:30:00,0.25,3,1,1,False
2013-07-16 04:00:00,0.198,4,1,1,False
2013-07-16 04:30:00,0.267,4,1,1,False
2013-07-16 05:00:00,0.239,5,1,1,False
2013-07-16 05:30:00,0.271,5,1,1,False
2013-07-16 06:00:00,0.315,6,1,1,False
2013-07-16 06:30:00,0.445,6,1,1,False
2013-07-16 07:00:00,1.071,7,1,1,False
2013-07-16 07:30:00,0.561,7,1,1,False
2013-07-16 08:00:00,0.28,8,1,1,False
2013-07-16 08:30:00,0.666,8,1,1,False
2013-07-16 09:00:00,0.223,9,1,1,False
2013-07-16 09:30:00,0.205,9,1,1,False
2013-07-16 10:00:00,0.171,10,1,1,False
2013-07-16 10:30:00,0.236,10,1,1,False
2013-07-16 11:00:00,0.202,11,1,1,False
2013-07-16 11:30:00,0.247,11,1,1,False
2013-07-16 12:00:00,0.243,12,1,1,False
2013-07-16 12:30:00,0.894,12,1,1,False
2013-07-16 13:00:00,0.359,13,1,1,False
2013-07-16 13:30:00,0.241,13,1,1,False
2013-07-16 14:00:00,0.397,14,1,1,False
2013-07-16 14:30:00,0.657,14,1,1,False
2013-07-16 15:00:00,0.331,15,1,1,False
2013-07-16 15:30:00,0.31,15,1,1,False
2013-07-16 16:00:00,0.329,16,1,1,False
2013-07-16 16:30:00,0.304,16,1,1,False
2013-07-16 17:00:00,0.426,17,1,1,False
2013-07-16 17:30:00,0.438,17,1,1,False
2013-07-16 18:00:00,0.38,18,1,1,False
2013-07-16 18:30:00,0.281,18,1,1,False
2013-07-16 19:00:00,0.214,19,1,1,False
2013-07-16 19:30:00,0.344,19,1,1,False
2013-07-16 20:00:00,0.707,20,1,1,False
2013-07-16 20:30:00,0.562,20,1,1,False
2013-07-16 21:00:00,0.589,21,1,1,False
2013-07-16 21:30:00,0.671,21,1,1,False
2013-07-16 22:00:00,0.586,22,1,1,False
2013-07-16 22:30:00,0.48,22,1,1,False
2013-07-16 23:00:00,0.419,23,1,1,False
2013-07-16 23:30:00,0.437,23,1,1,False
2013-07-17 00:00:00,0.417,0,2,1,False
2013-07-17 00:30:00,0.42,0,2,1,False
2013-07-17 01:00:00,0.73,1,2,1,False
2013-07-17 01:30:00,0.381,1,2,1,False
2013-07-17 02:00:00,0.597,2,2,1,False
2013-07-17 02:30:00,0.293,2,2,1,False
2013-07-17 03:00:00,0.399,3,2,1,False
2013-07-17 03:30:00,0.567,3,2,1,False
2013-07-17 04:00:00,0.265,4,2,1,False
2013-07-17 04:30:00,0.331,4,2,1,False
2013-07-17 05:00:00,0.411,5,2,1,False
2013-07-17 05:30:00,0.374,5,2,1,False
2013-07-17 06:00:00,0.477,6,2,1,False
2013-07-17 06:30:00,0.374,6,2,1,False
2013-07-17 07:00:00,1.456,7,2,1,False
2013-07-17 07:30:00,0.902,7,2,1,False
2013-07-17 08:00:00,0.493,8,2,1,False
2013-07-17 08:30:00,0.49,8,2,1,False
2013-07-17 09:00:00,1.005,9,2,1,False
2013-07-17 09:30:00,0.393,9,2,1,False
2013-07-17 10:00:00,0.212,10,2,1,False
2013-07-17 10:30:00,0.252,10,2,1,False
2013-07-17 11:00:00,0.24,11,2,1,False
2013-07-17 11:30:00,0.265,11,2,1,False
2013-07-17 12:00:00,0.298,12,2,1,False
2013-07-17 12:30:00,0.219,12,2,1,False
2013-07-17 13:00:00,0.267,13,2,1,False
2013-07-17 13:30:00,0.24,13,2,1,False
2013-07-17 14:00:00,0.316,14,2,1,False
2013-07-17 14:30:00,0.275,14,2,1,False
2013-07-17 15:00:00,0.334,15,2,1,False
2013-07-17 15:30:00,0.636,15,2,1,False
2013-07-17 16:00:00,0.491,16,2,1,False
2013-07-17 16:30:00,0.434,16,2,1,False
2013-07-17 17:00:00,0.478,17,2,1,False
2013-07-17 17:30:00,0.442,17,2,1,False
2013-07-17 18:00:00,0.732,18,2,1,False
2013-07-17 18:30:00,1.756,18,2,1,False
2013-07-17 19:00:00,1.099,19,2,1,False
2013-07-17 19:30:00,1.271,19,2,1,False
2013-07-17 20:00:00,1.012,20,2,1,False
2013-07-17 20:30:00,1.679,20,2,1,False
2013-07-17 21:00:00,0.999,21,2,1,False
2013-07-17 21:30:00,0.802,21,2,1,False
2013-07-17 22:00:00,0.882,22,2,1,False
2013-07-17 22:30:00,1.686,22,2,1,False
2013-07-17 23:00:00,0.515,23,2,1,False
2013-07-17 23:30:00,0.886,23,2,1,False
2013-07-18 00:00:00,0.3,0,3,1,False
2013-07-18 00:30:00,0.249,0,3,1,False
2013-07-18 01:00:00,0.715,1,3,1,False
2013-07-18 01:30:00,0.25,1,3,1,False
2013-07-18 02:00:00,0.248,2,3,1,False
2013-07-18 02:30:00,0.266,2,3,1,False
2013-07-18 03:00:00,0.194,3,3,1,False
2013-07-18 03:30:00,0.255,3,3,1,False
2013-07-18 04:00:00,0.185,4,3,1,False
2013-07-18 04:30:00,0.236,4,3,1,False
2013-07-18 05:00:00,0.214,5,3,1,False
2013-07-18 05:30:00,0.266,5,3,1,False
2013-07-18 06:00:00,0.317,6,3,1,False
2013-07-18 06:30:00,0.2,6,3,1,False
2013-07-18 07:00:00,0.245,7,3,1,False
2013-07-18 07:30:00,0.232,7,3,1,False
2013-07-18 08:00:00,0.226,8,3,1,False
2013-07-18 08:30:00,0.219,8,3,1,False
2013-07-18 09:00:00,0.275,9,3,1,False
2013-07-18 09:30:00,0.234,9,3,1,False
2013-07-18 10:00:00,0.288,10,3,1,False
2013-07-18 10:30:00,0.189,10,3,1,False
2013-07-18 11:00:00,0.251,11,3,1,False
2013-07-18 11:30:00,0.618,11,3,1,False
2013-07-18 12:00:00,0.711,12,3,1,False
2013-07-18 12:30:00,0.314,12,3,1,False
2013-07-18 13:00:00,0.297,13,3,1,False
2013-07-18 13:30:00,0.96,13,3,1,False
2013-07-18 14:00:00,0.45,14,3,1,False
2013-07-18 14:30:00,0.488,14,3,1,False
2013-07-18 15:00:00,1.235,15,3,1,False
2013-07-18 15:30:00,0.798,15,3,1,False
2013-07-18 16:00:00,2.279,16,3,1,False
2013-07-18 16:30:00,0.593,16,3,1,False
2013-07-18 17:00:00,1.324,17,3,1,False
2013-07-18 17:30:00,0.612,17,3,1,False
2013-07-18 18:00:00,0.343,18,3,1,False
2013-07-18 18:30:00,1.469,18,3,1,False
2013-07-18 19:00:00,0.771,19,3,1,False
2013-07-18 19:30:00,0.485,19,3,1,False
2013-07-18 20:00:00,0.902,20,3,1,False
2013-07-18 20:30:00,1.2180001,20,3,1,False
2013-07-18 21:00:00,0.81,21,3,1,False
2013-07-18 21:30:00,0.487,21,3,1,False
2013-07-18 22:00:00,0.676,22,3,1,False
2013-07-18 22:30:00,0.618,22,3,1,False
2013-07-18 23:00:00,0.646,23,3,1,False
2013-07-18 23:30:00,0.482,23,3,1,False
2013-07-19 00:00:00,0.421,0,4,1,False
2013-07-19 00:30:00,0.391,0,4,1,False
2013-07-19 01:00:00,0.662,1,4,1,False
2013-07-19 01:30:00,0.347,1,4,1,False
2013-07-19 02:00:00,0.305,2,4,1,False
2013-07-19 02:30:00,0.683,2,4,1,False
2013-07-19 03:00:00,0.158,3,4,1,False
2013-07-19 03:30:00,0.208,3,4,1,False
2013-07-19 04:00:00,0.166,4,4,1,False
2013-07-19 04:30:00,0.216,4,4,1,False
2013-07-19 05:00:00,0.392,5,4,1,False
2013-07-19 05:30:00,0.239,5,4,1,False
2013-07-19 06:00:00,0.241,6,4,1,False
2013-07-19 06:30:00,0.186,6,4,1,False
2013-07-19 07:00:00,1.2690001,7,4,1,False
2013-07-19 07:30:00,0.257,7,4,1,False
2013-07-19 08:00:00,0.606,8,4,1,False
2013-07-19 08:30:00,0.186,8,4,1,False
2013-07-19 09:00:00,0.224,9,4,1,False
2013-07-19 09:30:00,0.156,9,4,1,False
2013-07-19 10:00:00,0.212,10,4,1,False
2013-07-19 10:30:00,0.154,10,4,1,False
2013-07-19 11:00:00,0.4,11,4,1,False
2013-07-19 11:30:00,0.396,11,4,1,False
2013-07-19 12:00:00,0.254,12,4,1,False
2013-07-19 12:30:00,0.652,12,4,1,False
2013-07-19 13:00:00,0.613,13,4,1,False
2013-07-19 13:30:00,0.267,13,4,1,False
2013-07-19 14:00:00,0.953,14,4,1,False
2013-07-19 14:30:00,0.347,14,4,1,False
2013-07-19 15:00:00,0.342,15,4,1,False
2013-07-19 15:30:00,0.302,15,4,1,False
2013-07-19 16:00:00,0.358,16,4,1,False
2013-07-19 16:30:00,0.343,16,4,1,False
2013-07-19 17:00:00,0.604,17,4,1,False
2013-07-19 17:30:00,0.57,17,4,1,False
2013-07-19 18:00:00,0.552,18,4,1,False
2013-07-19 18:30:00,0.422,18,4,1,False
2013-07-19 19:00:00,0.431,19,4,1,False
2013-07-19 19:30:00,0.529,19,4,1,False
2013-07-19 20:00:00,0.574,20,4,1,False
2013-07-19 20:30:00,0.387,20,4,1,False
2013-07-19 21:00:00,0.377,21,4,1,False
2013-07-19 21:30:00,0.317,21,4,1,False
2013-07-19 22:00:00,0.347,22,4,1,False
2013-07-19 22:30:00,0.284,22,4,1,False
2013-07-19 23:00:00,0.365,23,4,1,False
2013-07-19 23:30:00,0.328,23,4,1,False
2013-07-20 00:00:00,0.398,0,5,1,False
2013-07-20 00:30:00,0.675,0,5,1,False
2013-07-20 01:00:00,0.281,1,5,1,False
2013-07-20 01:30:00,0.275,1,5,1,False
2013-07-20 02:00:00,0.676,2,5,1,False
2013-07-20 02:30:00,0.237,2,5,1,False
2013-07-20 03:00:00,0.202,3,5,1,False
2013-07-20 03:30:00,0.257,3,5,1,False
2013-07-20 04:00:00,0.159,4,5,1,False
2013-07-20 04:30:00,0.199,4,5,1,False
2013-07-20 05:00:00,0.182,5,5,1,False
2013-07-20 05:30:00,0.186,5,5,1,False
2013-07-20 06:00:00,0.269,6,5,1,False
2013-07-20 06:30:00,0.33,6,5,1,False
2013-07-20 07:00:00,0.217,7,5,1,False
2013-07-20 07:30:00,0.16,7,5,1,False
2013-07-20 08:00:00,0.219,8,5,1,False
2013-07-20 08:30:00,0.153,8,5,1,False
2013-07-20 09:00:00,0.207,9,5,1,False
2013-07-20 09:30:00,0.209,9,5,1,False
2013-07-20 10:00:00,0.203,10,5,1,False
2013-07-20 10:30:00,0.212,10,5,1,False
2013-07-20 11:00:00,0.16,11,5,1,False
2013-07-20 11:30:00,0.307,11,5,1,False
2013-07-20 12:00:00,0.267,12,5,1,False
2013-07-20 12:30:00,0.291,12,5,1,False
2013-07-20 13:00:00,0.452,13,5,1,False
2013-07-20 13:30:00,0.675,13,5,1,False
2013-07-20 14:00:00,0.563,14,5,1,False
